episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,collision_count,out_of_range_count,scan_efficiency
367,-0.10,1,13,367,21.67,2026-01-29 16:39:46,0,0,0.60
368,-0.10,1,13,368,21.73,2026-01-29 16:39:47,0,0,0.60
369,-0.10,1,13,369,21.79,2026-01-29 16:39:47,0,0,0.60
370,-0.10,1,13,370,21.85,2026-01-29 16:39:47,0,0,0.59
371,-0.10,1,13,371,21.91,2026-01-29 16:39:47,0,0,0.59
372,-0.10,1,13,372,21.97,2026-01-29 16:39:47,0,0,0.59
373,-0.10,1,13,373,22.02,2026-01-29 16:39:47,0,0,0.59
374,-0.10,1,13,374,22.09,2026-01-29 16:39:47,0,0,0.59
375,-0.10,1,13,375,22.15,2026-01-29 16:39:47,0,0,0.59
376,-0.10,1,13,376,22.21,2026-01-29 16:39:47,0,0,0.59
377,-0.10,1,13,377,22.27,2026-01-29 16:39:47,0,0,0.58
378,-0.10,1,13,378,22.32,2026-01-29 16:39:47,0,0,0.58
379,11.52,1,14,379,22.39,2026-01-29 16:39:47,0,0,0.63
380,9.90,1,14,380,22.44,2026-01-29 16:39:47,0,0,0.62
381,9.90,1,14,381,22.51,2026-01-29 16:39:47,0,0,0.62
382,-0.10,1,14,382,22.56,2026-01-29 16:39:47,0,0,0.62
383,-0.10,1,14,383,22.63,2026-01-29 16:39:47,0,0,0.62
384,-0.10,1,14,384,22.69,2026-01-29 16:39:48,0,0,0.62
385,-0.10,1,14,385,22.75,2026-01-29 16:39:48,0,0,0.62
386,-0.10,1,14,386,22.81,2026-01-29 16:39:48,0,0,0.61
387,-0.10,1,14,387,22.87,2026-01-29 16:39:48,0,0,0.61
388,-0.10,1,14,388,22.93,2026-01-29 16:39:48,0,0,0.61
389,-0.10,1,14,389,22.99,2026-01-29 16:39:48,0,0,0.61
390,-0.10,1,14,390,23.04,2026-01-29 16:39:48,0,0,0.61
391,-0.10,1,14,391,23.11,2026-01-29 16:39:48,0,0,0.61
392,1.06,1,14,392,23.17,2026-01-29 16:39:48,0,0,0.60
393,-0.10,1,14,393,23.22,2026-01-29 16:39:48,0,0,0.60
394,-0.10,1,14,394,23.29,2026-01-29 16:39:48,0,0,0.60
395,-0.10,1,14,395,23.35,2026-01-29 16:39:48,0,0,0.60
396,-0.10,1,14,396,23.41,2026-01-29 16:39:48,0,0,0.60
397,-0.10,1,14,397,23.47,2026-01-29 16:39:48,0,0,0.60
398,-0.10,1,14,398,23.52,2026-01-29 16:39:48,0,0,0.60
399,-0.10,1,14,399,23.59,2026-01-29 16:39:48,0,0,0.59
400,-0.10,1,14,400,23.65,2026-01-29 16:39:48,0,0,0.59
401,-0.10,1,14,401,23.70,2026-01-29 16:39:49,0,0,0.59
402,-0.10,1,14,402,23.77,2026-01-29 16:39:49,0,0,0.59
403,-0.10,1,14,403,23.82,2026-01-29 16:39:49,0,0,0.59
404,-0.10,1,14,404,23.88,2026-01-29 16:39:49,0,0,0.59
405,-0.10,1,13,405,23.95,2026-01-29 16:39:49,0,0,0.54
406,-0.10,1,13,406,24.01,2026-01-29 16:39:49,0,0,0.54
407,-0.10,1,13,407,24.07,2026-01-29 16:39:49,0,0,0.54
408,-0.10,1,13,408,24.13,2026-01-29 16:39:49,0,0,0.54
409,-0.10,1,13,409,24.20,2026-01-29 16:39:49,0,0,0.54
410,-0.10,1,13,410,24.25,2026-01-29 16:39:49,0,0,0.54
411,-0.10,1,13,411,24.32,2026-01-29 16:39:49,0,0,0.53
412,-0.10,1,13,412,24.38,2026-01-29 16:39:49,0,0,0.53
413,-0.10,1,13,413,24.44,2026-01-29 16:39:49,0,0,0.53
414,-0.10,1,13,414,24.50,2026-01-29 16:39:49,0,0,0.53
415,-0.10,1,13,415,24.56,2026-01-29 16:39:49,0,0,0.53
416,-0.10,1,13,416,24.63,2026-01-29 16:39:49,0,0,0.53
417,-0.10,1,13,417,24.68,2026-01-29 16:39:49,0,0,0.53
418,-0.10,1,13,418,24.75,2026-01-29 16:39:50,0,0,0.53
419,1.57,1,12,419,24.80,2026-01-29 16:39:50,0,0,0.48
420,-0.10,1,12,420,24.86,2026-01-29 16:39:50,0,0,0.48
421,-0.10,1,12,421,24.93,2026-01-29 16:39:50,0,0,0.48
422,-0.10,1,12,422,25.00,2026-01-29 16:39:50,0,0,0.48
423,-0.10,1,12,423,25.06,2026-01-29 16:39:50,0,0,0.48
424,-0.10,1,12,424,25.12,2026-01-29 16:39:50,0,0,0.48
425,-0.10,1,12,425,25.21,2026-01-29 16:39:50,0,0,0.48
426,-0.10,1,12,426,25.27,2026-01-29 16:39:50,0,0,0.47
427,-0.10,1,12,427,25.33,2026-01-29 16:39:50,0,0,0.47
428,-0.10,1,12,428,25.40,2026-01-29 16:39:50,0,0,0.47
429,-0.10,1,12,429,25.47,2026-01-29 16:39:50,0,0,0.47
430,-0.10,1,12,430,25.52,2026-01-29 16:39:50,0,0,0.47
431,1.80,1,12,431,25.59,2026-01-29 16:39:50,0,0,0.47
432,-0.10,1,12,432,25.65,2026-01-29 16:39:50,0,0,0.47
433,-0.10,1,12,433,25.75,2026-01-29 16:39:51,0,0,0.47
434,-0.10,1,12,434,25.82,2026-01-29 16:39:51,0,0,0.46
435,-0.10,1,12,435,25.87,2026-01-29 16:39:51,0,0,0.46
436,-0.10,1,12,436,25.94,2026-01-29 16:39:51,0,0,0.46
437,-0.10,1,12,437,26.00,2026-01-29 16:39:51,0,0,0.46
438,-0.10,1,12,438,26.06,2026-01-29 16:39:51,0,0,0.46
439,-0.10,1,12,439,26.12,2026-01-29 16:39:51,0,0,0.46
440,-0.10,1,12,440,26.18,2026-01-29 16:39:51,0,0,0.46
441,-0.10,1,12,441,26.24,2026-01-29 16:39:51,0,0,0.46
442,-0.10,1,12,442,26.30,2026-01-29 16:39:51,0,0,0.46
443,-0.10,1,12,443,26.37,2026-01-29 16:39:51,0,0,0.46
444,-0.10,1,11,444,26.42,2026-01-29 16:39:51,0,0,0.42
445,-0.10,1,11,445,26.49,2026-01-29 16:39:51,0,0,0.42
446,-0.10,1,11,446,26.55,2026-01-29 16:39:51,0,0,0.41
447,-0.10,1,11,447,26.61,2026-01-29 16:39:51,0,0,0.41
448,-0.10,1,11,448,26.67,2026-01-29 16:39:51,0,0,0.41
449,-0.10,1,11,449,26.72,2026-01-29 16:39:52,0,0,0.41
450,-0.10,1,11,450,26.78,2026-01-29 16:39:52,0,0,0.41
451,-0.10,1,11,451,26.84,2026-01-29 16:39:52,0,0,0.41
452,-0.10,1,11,452,26.90,2026-01-29 16:39:52,0,0,0.41
453,-0.10,1,11,453,26.96,2026-01-29 16:39:52,0,0,0.41
454,-0.10,1,11,454,27.02,2026-01-29 16:39:52,0,0,0.41
455,-0.10,1,11,455,27.09,2026-01-29 16:39:52,0,0,0.41
456,-0.10,1,11,456,27.15,2026-01-29 16:39:52,0,0,0.41
457,11.26,1,12,457,27.21,2026-01-29 16:39:52,0,0,0.44
458,9.90,1,12,458,27.27,2026-01-29 16:39:52,0,0,0.44
459,9.90,1,12,459,27.34,2026-01-29 16:39:52,0,0,0.44
460,-0.10,1,12,460,27.39,2026-01-29 16:39:52,0,0,0.44
461,-0.10,1,12,461,27.46,2026-01-29 16:39:52,0,0,0.44
462,-0.10,1,12,462,27.52,2026-01-29 16:39:52,0,0,0.44
463,-0.10,1,12,463,27.57,2026-01-29 16:39:52,0,0,0.44
464,-0.10,1,12,464,27.64,2026-01-29 16:39:52,0,0,0.43
465,-0.10,1,12,465,27.70,2026-01-29 16:39:53,0,0,0.43
466,-0.10,1,12,466,27.77,2026-01-29 16:39:53,0,0,0.43
467,-0.10,1,12,467,27.82,2026-01-29 16:39:53,0,0,0.43
468,-0.10,1,12,468,27.88,2026-01-29 16:39:53,0,0,0.43
469,-0.10,1,12,469,27.95,2026-01-29 16:39:53,0,0,0.43
470,11.32,1,13,470,28.00,2026-01-29 16:39:53,0,0,0.46
471,9.90,1,13,471,28.06,2026-01-29 16:39:53,0,0,0.46
472,9.90,1,13,472,28.12,2026-01-29 16:39:53,0,0,0.46
473,-0.10,1,13,473,28.18,2026-01-29 16:39:53,0,0,0.46
474,-0.10,1,13,474,28.24,2026-01-29 16:39:53,0,0,0.46
475,-0.10,1,13,475,28.30,2026-01-29 16:39:53,0,0,0.46
476,-0.10,1,13,476,28.36,2026-01-29 16:39:53,0,0,0.46
477,-0.10,1,13,477,28.42,2026-01-29 16:39:53,0,0,0.46
478,-0.10,1,13,478,28.47,2026-01-29 16:39:53,0,0,0.46
479,-0.10,1,13,479,28.53,2026-01-29 16:39:53,0,0,0.46
480,-0.10,1,13,480,28.59,2026-01-29 16:39:53,0,0,0.45
481,-0.10,1,13,481,28.65,2026-01-29 16:39:53,0,0,0.45
482,-0.10,1,13,482,28.71,2026-01-29 16:39:54,0,0,0.45
483,-0.10,1,13,483,28.77,2026-01-29 16:39:54,0,0,0.45
484,1.08,1,12,484,28.83,2026-01-29 16:39:54,0,0,0.42
485,-0.10,1,12,485,28.89,2026-01-29 16:39:54,0,0,0.42
486,-0.10,1,12,486,28.95,2026-01-29 16:39:54,0,0,0.41
487,-0.10,1,12,487,29.00,2026-01-29 16:39:54,0,0,0.41
488,-0.10,1,12,488,29.06,2026-01-29 16:39:54,0,0,0.41
489,-0.10,1,12,489,29.13,2026-01-29 16:39:54,0,0,0.41
490,-0.10,1,12,490,29.18,2026-01-29 16:39:54,0,0,0.41
491,-0.10,1,12,491,29.24,2026-01-29 16:39:54,0,0,0.41
492,-0.10,1,12,492,29.30,2026-01-29 16:39:54,0,0,0.41
493,-0.10,1,12,493,29.35,2026-01-29 16:39:54,0,0,0.41
494,-0.10,1,12,494,29.41,2026-01-29 16:39:54,0,0,0.41
495,-0.10,1,12,495,29.48,2026-01-29 16:39:54,0,0,0.41
496,-0.10,1,12,496,29.53,2026-01-29 16:39:54,0,0,0.41
497,10.39,1,13,497,29.59,2026-01-29 16:39:54,0,0,0.44
498,9.90,1,13,498,29.65,2026-01-29 16:39:54,0,0,0.44
499,9.90,1,13,499,29.71,2026-01-29 16:39:55,0,0,0.44
500,-0.10,1,13,500,29.77,2026-01-29 16:39:55,0,0,0.44
501,-0.10,1,13,501,29.84,2026-01-29 16:39:55,0,0,0.44
502,-0.10,1,13,502,29.89,2026-01-29 16:39:55,0,0,0.43
503,-0.10,1,13,503,29.95,2026-01-29 16:39:55,0,0,0.43
504,-0.10,1,13,504,30.01,2026-01-29 16:39:55,0,0,0.43
505,-0.10,1,13,505,30.18,2026-01-29 16:39:55,0,0,0.43
506,-0.10,1,13,506,30.24,2026-01-29 16:39:55,0,0,0.43
507,-0.10,1,13,507,30.31,2026-01-29 16:39:55,0,0,0.43
508,-0.10,1,13,508,30.37,2026-01-29 16:39:55,0,0,0.43
509,9.90,1,14,509,30.44,2026-01-29 16:39:55,0,0,0.46
510,9.90,1,14,510,30.49,2026-01-29 16:39:55,0,0,0.46
511,9.90,1,14,511,30.55,2026-01-29 16:39:55,0,0,0.46
512,-0.10,1,14,512,30.62,2026-01-29 16:39:55,0,0,0.46
513,-0.10,1,14,513,30.69,2026-01-29 16:39:55,0,0,0.46
514,-0.10,1,14,514,30.75,2026-01-29 16:39:56,0,0,0.46
515,-0.10,1,14,515,30.82,2026-01-29 16:39:56,0,0,0.45
516,-0.10,1,14,516,30.87,2026-01-29 16:39:56,0,0,0.45
517,-0.10,1,14,517,30.94,2026-01-29 16:39:56,0,0,0.45
518,-0.10,1,14,518,31.00,2026-01-29 16:39:56,0,0,0.45
519,-0.10,1,14,519,31.08,2026-01-29 16:39:56,0,0,0.45
520,-0.10,1,14,520,31.14,2026-01-29 16:39:56,0,0,0.45
521,-0.10,1,13,521,31.20,2026-01-29 16:39:56,0,0,0.42
522,4.90,1,13,522,31.26,2026-01-29 16:39:56,0,0,0.42
523,-0.10,1,13,523,31.32,2026-01-29 16:39:56,0,0,0.42
524,-0.10,1,13,524,31.38,2026-01-29 16:39:56,0,0,0.41
525,4.90,1,13,525,31.45,2026-01-29 16:39:56,0,0,0.41
526,-0.10,1,13,526,31.51,2026-01-29 16:39:56,0,0,0.41
527,-0.10,1,13,527,31.57,2026-01-29 16:39:56,0,0,0.41
528,4.90,1,13,528,31.63,2026-01-29 16:39:56,0,0,0.41
529,-0.10,1,13,529,31.70,2026-01-29 16:39:57,0,0,0.41
530,-0.10,1,13,530,31.75,2026-01-29 16:39:57,0,0,0.41
531,4.90,1,13,531,31.82,2026-01-29 16:39:57,0,0,0.41
532,-0.10,1,13,532,31.88,2026-01-29 16:39:57,0,0,0.41
533,-0.10,1,13,533,31.94,2026-01-29 16:39:57,0,0,0.41
534,16.29,1,14,534,32.00,2026-01-29 16:39:57,0,0,0.44
535,9.90,1,14,535,32.06,2026-01-29 16:39:57,0,0,0.44
536,14.90,1,14,536,32.12,2026-01-29 16:39:57,0,0,0.44
537,4.90,1,14,537,32.18,2026-01-29 16:39:57,0,0,0.44
538,-0.10,1,14,538,32.25,2026-01-29 16:39:57,0,0,0.43
539,4.90,1,14,539,32.31,2026-01-29 16:39:57,0,0,0.43
540,4.90,1,14,540,32.38,2026-01-29 16:39:57,0,0,0.43
541,-0.10,1,14,541,32.44,2026-01-29 16:39:57,0,0,0.43
542,4.90,1,14,542,32.51,2026-01-29 16:39:57,0,0,0.43
543,4.90,1,14,543,32.57,2026-01-29 16:39:57,0,0,0.43
544,-0.10,1,14,544,32.64,2026-01-29 16:39:57,0,0,0.43
545,4.90,1,14,545,32.69,2026-01-29 16:39:58,0,0,0.43
546,4.90,1,14,546,32.76,2026-01-29 16:39:58,0,0,0.43
547,0.52,1,13,547,32.82,2026-01-29 16:39:58,0,0,0.40
548,4.90,1,13,548,32.88,2026-01-29 16:39:58,0,0,0.40
549,4.90,1,13,549,32.94,2026-01-29 16:39:58,0,0,0.39
550,-0.10,1,13,550,33.01,2026-01-29 16:39:58,0,0,0.39
551,4.90,1,13,551,33.06,2026-01-29 16:39:58,0,0,0.39
552,4.90,1,13,552,33.13,2026-01-29 16:39:58,0,0,0.39
553,-0.10,1,13,553,33.19,2026-01-29 16:39:58,0,0,0.39
554,4.90,1,13,554,33.26,2026-01-29 16:39:58,0,0,0.39
555,4.90,1,13,555,33.32,2026-01-29 16:39:58,0,0,0.39
556,-0.10,1,13,556,33.39,2026-01-29 16:39:58,0,0,0.39
557,4.90,1,13,557,33.45,2026-01-29 16:39:58,0,0,0.39
558,4.90,1,13,558,33.51,2026-01-29 16:39:58,0,0,0.39
559,-0.10,1,13,559,33.57,2026-01-29 16:39:58,0,0,0.39
560,5.90,1,12,560,33.63,2026-01-29 16:39:58,0,0,0.36
561,4.90,1,12,561,33.69,2026-01-29 16:39:58,0,0,0.36
562,-0.10,1,12,562,33.75,2026-01-29 16:39:59,0,0,0.36
563,4.90,1,12,563,33.81,2026-01-29 16:39:59,0,0,0.35
564,4.90,1,12,564,33.87,2026-01-29 16:39:59,0,0,0.35
565,-0.10,1,12,565,33.94,2026-01-29 16:39:59,0,0,0.35
566,4.90,1,12,566,34.00,2026-01-29 16:39:59,0,0,0.35
567,4.90,1,12,567,34.06,2026-01-29 16:39:59,0,0,0.35
568,-0.10,1,12,568,34.13,2026-01-29 16:39:59,0,0,0.35
569,4.90,1,12,569,34.20,2026-01-29 16:39:59,0,0,0.35
570,4.90,1,12,570,34.26,2026-01-29 16:39:59,0,0,0.35
571,-0.10,1,12,571,34.32,2026-01-29 16:39:59,0,0,0.35
572,4.90,1,12,572,34.38,2026-01-29 16:39:59,0,0,0.35
573,14.90,1,13,573,34.45,2026-01-29 16:39:59,0,0,0.38
574,9.90,1,13,574,34.52,2026-01-29 16:39:59,0,0,0.38
575,14.90,1,13,575,34.57,2026-01-29 16:39:59,0,0,0.38
576,4.90,1,13,576,34.63,2026-01-29 16:39:59,0,0,0.38
577,-0.10,1,13,577,34.70,2026-01-29 16:40:00,0,0,0.37
578,4.90,1,13,578,34.76,2026-01-29 16:40:00,0,0,0.37
579,4.90,1,13,579,34.82,2026-01-29 16:40:00,0,0,0.37
580,-0.10,1,13,580,34.88,2026-01-29 16:40:00,0,0,0.37
581,4.90,1,13,581,34.95,2026-01-29 16:40:00,0,0,0.37
582,4.90,1,13,582,35.01,2026-01-29 16:40:00,0,0,0.37
583,-0.10,1,13,583,35.08,2026-01-29 16:40:00,0,0,0.37
584,4.90,1,13,584,35.13,2026-01-29 16:40:00,0,0,0.37
585,4.93,1,12,585,35.20,2026-01-29 16:40:00,0,0,0.34
586,-0.10,1,12,586,35.26,2026-01-29 16:40:00,0,0,0.34
587,4.90,1,12,587,35.32,2026-01-29 16:40:00,0,0,0.34
588,4.90,1,12,588,35.38,2026-01-29 16:40:00,0,0,0.34
589,-0.10,1,12,589,35.44,2026-01-29 16:40:00,0,0,0.34
590,4.90,1,12,590,35.50,2026-01-29 16:40:00,0,0,0.34
591,4.90,1,12,591,35.56,2026-01-29 16:40:00,0,0,0.34
592,-0.10,1,12,592,35.63,2026-01-29 16:40:00,0,0,0.34
593,4.90,1,12,593,35.68,2026-01-29 16:40:00,0,0,0.34
594,4.90,1,12,594,35.75,2026-01-29 16:40:01,0,0,0.34
595,-0.10,1,12,595,35.81,2026-01-29 16:40:01,0,0,0.34
596,4.90,1,12,596,35.87,2026-01-29 16:40:01,0,0,0.33
597,4.90,1,12,597,35.93,2026-01-29 16:40:01,0,0,0.33
598,1.57,1,10,598,36.00,2026-01-29 16:40:01,0,0,0.28
599,4.90,1,10,599,36.06,2026-01-29 16:40:01,0,0,0.28
600,4.90,1,10,600,36.12,2026-01-29 16:40:01,0,0,0.28
601,-0.10,1,10,601,36.18,2026-01-29 16:40:01,0,0,0.28
602,4.90,1,10,602,36.25,2026-01-29 16:40:01,0,0,0.28
603,4.90,1,10,603,36.30,2026-01-29 16:40:01,0,0,0.28
604,-0.10,1,10,604,36.36,2026-01-29 16:40:01,0,0,0.27
605,4.90,1,10,605,36.42,2026-01-29 16:40:01,0,0,0.27
606,4.90,1,10,606,36.49,2026-01-29 16:40:01,0,0,0.27
607,-0.10,1,10,607,36.55,2026-01-29 16:40:01,0,0,0.27
608,4.90,1,10,608,36.60,2026-01-29 16:40:01,0,0,0.27
609,4.90,1,10,609,36.67,2026-01-29 16:40:01,0,0,0.27
610,-0.10,1,10,610,36.73,2026-01-29 16:40:02,0,0,0.27
611,25.15,1,12,611,36.80,2026-01-29 16:40:02,0,0,0.33
612,24.90,1,12,612,36.86,2026-01-29 16:40:02,0,0,0.33
613,19.90,1,12,613,36.92,2026-01-29 16:40:02,0,0,0.32
614,4.90,1,12,614,36.99,2026-01-29 16:40:02,0,0,0.32
615,4.90,1,12,615,37.05,2026-01-29 16:40:02,0,0,0.32
616,-0.10,1,12,616,37.11,2026-01-29 16:40:02,0,0,0.32
617,4.90,1,12,617,37.18,2026-01-29 16:40:02,0,0,0.32
618,4.90,1,12,618,37.24,2026-01-29 16:40:02,0,0,0.32
619,-0.10,1,12,619,37.31,2026-01-29 16:40:02,0,0,0.32
620,4.90,1,12,620,37.37,2026-01-29 16:40:02,0,0,0.32
621,4.90,1,12,621,37.44,2026-01-29 16:40:02,0,0,0.32
622,-0.10,1,12,622,37.49,2026-01-29 16:40:02,0,0,0.32
623,4.90,1,12,623,37.56,2026-01-29 16:40:02,0,0,0.32
624,4.90,1,11,624,37.62,2026-01-29 16:40:02,0,0,0.29
625,-0.10,1,11,625,37.69,2026-01-29 16:40:02,0,0,0.29
626,4.90,1,11,626,37.74,2026-01-29 16:40:03,0,0,0.29
627,4.90,1,11,627,37.80,2026-01-29 16:40:03,0,0,0.29
628,-0.10,1,11,628,37.86,2026-01-29 16:40:03,0,0,0.29
629,4.90,1,11,629,37.92,2026-01-29 16:40:03,0,0,0.29
630,4.90,1,11,630,37.99,2026-01-29 16:40:03,0,0,0.29
631,-0.10,1,11,631,38.05,2026-01-29 16:40:03,0,0,0.29
632,4.90,1,11,632,38.11,2026-01-29 16:40:03,0,0,0.29
633,4.90,1,11,633,38.18,2026-01-29 16:40:03,0,0,0.29
634,-0.10,1,11,634,38.24,2026-01-29 16:40:03,0,0,0.29
635,4.90,1,11,635,38.30,2026-01-29 16:40:03,0,0,0.29
636,4.90,1,11,636,38.36,2026-01-29 16:40:03,0,0,0.29
637,-0.10,1,11,637,38.43,2026-01-29 16:40:03,0,0,0.29
638,4.90,1,11,638,38.48,2026-01-29 16:40:03,0,0,0.29
639,4.90,1,11,639,38.55,2026-01-29 16:40:03,0,0,0.29
640,-0.10,1,11,640,38.60,2026-01-29 16:40:03,0,0,0.28
641,4.90,1,11,641,38.67,2026-01-29 16:40:03,0,0,0.28
642,4.90,1,11,642,38.73,2026-01-29 16:40:04,0,0,0.28
643,-0.10,1,11,643,38.80,2026-01-29 16:40:04,0,0,0.28
644,4.90,1,11,644,38.86,2026-01-29 16:40:04,0,0,0.28
645,4.90,1,11,645,38.93,2026-01-29 16:40:04,0,0,0.28
646,-0.10,1,11,646,38.99,2026-01-29 16:40:04,0,0,0.28
647,4.90,1,11,647,39.05,2026-01-29 16:40:04,0,0,0.28
648,4.90,1,11,648,39.12,2026-01-29 16:40:04,0,0,0.28
649,-0.10,1,11,649,39.18,2026-01-29 16:40:04,0,0,0.28
650,6.25,1,10,650,39.24,2026-01-29 16:40:04,0,0,0.25
651,4.90,1,10,651,39.30,2026-01-29 16:40:04,0,0,0.25
652,-0.10,1,10,652,39.36,2026-01-29 16:40:04,0,0,0.25
653,4.90,1,10,653,39.42,2026-01-29 16:40:04,0,0,0.25
654,4.90,1,10,654,39.49,2026-01-29 16:40:04,0,0,0.25
655,-0.10,1,10,655,39.55,2026-01-29 16:40:04,0,0,0.25
656,4.90,1,10,656,39.60,2026-01-29 16:40:04,0,0,0.25
657,4.90,1,10,657,39.67,2026-01-29 16:40:04,0,0,0.25
658,-0.10,1,10,658,39.73,2026-01-29 16:40:05,0,0,0.25
659,4.90,1,10,659,39.80,2026-01-29 16:40:05,0,0,0.25
660,4.90,1,10,660,39.85,2026-01-29 16:40:05,0,0,0.25
661,-0.10,1,10,661,39.92,2026-01-29 16:40:05,0,0,0.25
662,4.90,1,10,662,39.98,2026-01-29 16:40:05,0,0,0.25
663,14.90,1,11,663,40.05,2026-01-29 16:40:05,0,0,0.27
664,9.90,1,11,664,40.10,2026-01-29 16:40:05,0,0,0.27
665,14.90,1,11,665,40.17,2026-01-29 16:40:05,0,0,0.27
666,6.90,1,11,666,40.23,2026-01-29 16:40:05,0,0,0.27
667,1.90,1,11,667,40.30,2026-01-29 16:40:05,0,0,0.27
668,6.90,1,11,668,40.36,2026-01-29 16:40:05,0,0,0.27
669,6.90,1,11,669,40.42,2026-01-29 16:40:05,0,0,0.27
670,1.90,1,11,670,40.48,2026-01-29 16:40:05,0,0,0.27
671,6.90,1,11,671,40.55,2026-01-29 16:40:05,0,0,0.27
672,6.90,1,11,672,40.60,2026-01-29 16:40:05,0,0,0.27
673,1.90,1,11,673,40.67,2026-01-29 16:40:05,0,0,0.27
674,6.90,1,11,674,40.73,2026-01-29 16:40:06,0,0,0.27
675,6.90,1,11,675,40.80,2026-01-29 16:40:06,0,0,0.27
676,1.90,1,11,676,40.86,2026-01-29 16:40:06,0,0,0.27
677,6.90,1,11,677,40.92,2026-01-29 16:40:06,0,0,0.27
678,6.90,1,11,678,40.99,2026-01-29 16:40:06,0,0,0.27
679,1.90,1,11,679,41.05,2026-01-29 16:40:06,0,0,0.27
680,6.90,1,11,680,41.10,2026-01-29 16:40:06,0,0,0.27
681,6.90,1,11,681,41.17,2026-01-29 16:40:06,0,0,0.27
682,1.90,1,11,682,41.24,2026-01-29 16:40:06,0,0,0.27
683,6.90,1,11,683,41.30,2026-01-29 16:40:06,0,0,0.27
684,6.90,1,11,684,41.36,2026-01-29 16:40:06,0,0,0.27
685,1.90,1,11,685,41.42,2026-01-29 16:40:06,0,0,0.27
686,6.90,1,11,686,41.48,2026-01-29 16:40:06,0,0,0.27
687,6.90,1,11,687,41.55,2026-01-29 16:40:06,0,0,0.26
688,2.64,1,11,688,41.60,2026-01-29 16:40:06,0,0,0.26
689,6.90,1,11,689,41.67,2026-01-29 16:40:06,0,0,0.26
690,6.90,1,11,690,41.73,2026-01-29 16:40:07,0,0,0.26
691,1.90,1,11,691,41.79,2026-01-29 16:40:07,0,0,0.26
692,6.90,1,11,692,41.85,2026-01-29 16:40:07,0,0,0.26
693,6.90,1,11,693,41.91,2026-01-29 16:40:07,0,0,0.26
694,1.90,1,11,694,41.98,2026-01-29 16:40:07,0,0,0.26
695,6.90,1,11,695,42.03,2026-01-29 16:40:07,0,0,0.26
696,6.90,1,11,696,42.10,2026-01-29 16:40:07,0,0,0.26
697,1.90,1,11,697,42.16,2026-01-29 16:40:07,0,0,0.26
698,6.90,1,11,698,42.23,2026-01-29 16:40:07,0,0,0.26
699,6.90,1,11,699,42.28,2026-01-29 16:40:07,0,0,0.26
700,1.90,1,11,700,42.35,2026-01-29 16:40:07,0,0,0.26
701,6.90,1,11,701,42.41,2026-01-29 16:40:07,0,0,0.26
702,6.90,1,11,702,42.48,2026-01-29 16:40:07,0,0,0.26
703,1.90,1,11,703,42.53,2026-01-29 16:40:07,0,0,0.26
704,6.90,1,11,704,42.60,2026-01-29 16:40:07,0,0,0.26
705,6.90,1,11,705,42.66,2026-01-29 16:40:07,0,0,0.26
706,1.90,1,11,706,42.73,2026-01-29 16:40:08,0,0,0.26
707,6.90,1,11,707,42.78,2026-01-29 16:40:08,0,0,0.26
708,6.90,1,11,708,42.85,2026-01-29 16:40:08,0,0,0.26
709,1.90,1,11,709,42.91,2026-01-29 16:40:08,0,0,0.26
710,6.90,1,11,710,42.97,2026-01-29 16:40:08,0,0,0.26
711,6.90,1,11,711,43.04,2026-01-29 16:40:08,0,0,0.26
712,1.90,1,11,712,43.10,2026-01-29 16:40:08,0,0,0.26
713,6.90,1,11,713,43.16,2026-01-29 16:40:08,0,0,0.25
714,16.90,1,12,714,43.22,2026-01-29 16:40:08,0,0,0.28
715,11.90,1,12,715,43.28,2026-01-29 16:40:08,0,0,0.28
716,16.90,1,12,716,43.34,2026-01-29 16:40:08,0,0,0.28
717,6.90,1,12,717,43.41,2026-01-29 16:40:08,0,0,0.28
718,1.90,1,12,718,43.48,2026-01-29 16:40:08,0,0,0.28
719,6.90,1,12,719,43.54,2026-01-29 16:40:08,0,0,0.28
720,6.90,1,12,720,43.60,2026-01-29 16:40:08,0,0,0.28
721,1.90,1,12,721,43.66,2026-01-29 16:40:08,0,0,0.27
722,6.90,1,12,722,43.72,2026-01-29 16:40:09,0,0,0.27
723,6.90,1,12,723,43.79,2026-01-29 16:40:09,0,0,0.27
724,1.90,1,12,724,43.85,2026-01-29 16:40:09,0,0,0.27
725,6.90,1,12,725,43.91,2026-01-29 16:40:09,0,0,0.27
726,6.90,1,12,726,43.97,2026-01-29 16:40:09,0,0,0.27
727,1.90,1,12,727,44.03,2026-01-29 16:40:09,0,0,0.27
728,6.90,1,12,728,44.09,2026-01-29 16:40:09,0,0,0.27
729,6.90,1,12,729,44.15,2026-01-29 16:40:09,0,0,0.27
730,1.90,1,12,730,44.22,2026-01-29 16:40:09,0,0,0.27
731,6.90,1,12,731,44.28,2026-01-29 16:40:09,0,0,0.27
732,6.90,1,12,732,44.34,2026-01-29 16:40:09,0,0,0.27
733,1.90,1,12,733,44.40,2026-01-29 16:40:09,0,0,0.27
734,6.90,1,12,734,44.47,2026-01-29 16:40:09,0,0,0.27
735,6.90,1,12,735,44.53,2026-01-29 16:40:09,0,0,0.27
736,1.90,1,12,736,44.59,2026-01-29 16:40:09,0,0,0.27
737,6.90,1,12,737,44.65,2026-01-29 16:40:09,0,0,0.27
738,6.90,1,12,738,44.71,2026-01-29 16:40:10,0,0,0.27
