episode,reward,length,scanned_cells,timestep,elapsed_time,timestamp,collision_count,out_of_range_count,scan_efficiency
2094,-28.10,1,20,2094,137.04,2026-01-29 13:21:35,0,0,0.15
2095,-28.10,1,20,2095,137.10,2026-01-29 13:21:35,0,0,0.15
2096,-28.10,1,20,2096,137.17,2026-01-29 13:21:35,0,0,0.15
2097,-28.10,1,20,2097,137.23,2026-01-29 13:21:35,0,0,0.15
2098,-28.10,1,20,2098,137.29,2026-01-29 13:21:36,0,0,0.15
2099,-28.10,1,20,2099,137.36,2026-01-29 13:21:36,0,0,0.15
2100,-28.10,1,20,2100,137.42,2026-01-29 13:21:36,0,0,0.15
2101,-28.10,1,20,2101,137.49,2026-01-29 13:21:36,0,0,0.15
2102,-28.10,1,20,2102,137.55,2026-01-29 13:21:36,0,0,0.15
2103,-28.10,1,20,2103,137.62,2026-01-29 13:21:36,0,0,0.15
2104,-28.10,1,20,2104,137.67,2026-01-29 13:21:36,0,0,0.15
2105,-28.10,1,20,2105,137.74,2026-01-29 13:21:36,0,0,0.15
2106,-28.10,1,18,2106,137.80,2026-01-29 13:21:36,0,0,0.13
2107,-28.10,1,18,2107,137.87,2026-01-29 13:21:36,0,0,0.13
2108,-28.10,1,18,2108,137.92,2026-01-29 13:21:36,0,0,0.13
2109,-28.10,1,18,2109,137.99,2026-01-29 13:21:36,0,0,0.13
2110,-28.10,1,18,2110,138.06,2026-01-29 13:21:36,0,0,0.13
2111,-28.10,1,18,2111,138.12,2026-01-29 13:21:36,0,0,0.13
2112,-28.10,1,18,2112,138.17,2026-01-29 13:21:36,0,0,0.13
2113,-28.10,1,18,2113,138.24,2026-01-29 13:21:36,0,0,0.13
2114,-28.10,1,18,2114,138.30,2026-01-29 13:21:37,0,0,0.13
2115,-28.10,1,18,2115,138.37,2026-01-29 13:21:37,0,0,0.13
2116,-28.10,1,18,2116,138.43,2026-01-29 13:21:37,0,0,0.13
2117,-28.10,1,18,2117,138.50,2026-01-29 13:21:37,0,0,0.13
2118,-28.10,1,18,2118,138.56,2026-01-29 13:21:37,0,0,0.13
2119,-18.10,1,19,2119,138.62,2026-01-29 13:21:37,0,0,0.14
2120,-18.10,1,19,2120,138.69,2026-01-29 13:21:37,0,0,0.14
2121,-18.10,1,19,2121,138.76,2026-01-29 13:21:37,0,0,0.14
2122,-28.10,1,19,2122,138.82,2026-01-29 13:21:37,0,0,0.14
2123,-28.10,1,19,2123,138.89,2026-01-29 13:21:37,0,0,0.14
2124,-28.10,1,19,2124,138.95,2026-01-29 13:21:37,0,0,0.14
2125,-28.10,1,19,2125,139.02,2026-01-29 13:21:37,0,0,0.14
2126,-28.10,1,19,2126,139.08,2026-01-29 13:21:37,0,0,0.14
2127,-28.10,1,19,2127,139.14,2026-01-29 13:21:37,0,0,0.14
2128,-28.10,1,19,2128,139.20,2026-01-29 13:21:37,0,0,0.14
2129,-28.10,1,19,2129,139.27,2026-01-29 13:21:38,0,0,0.14
2130,-28.10,1,19,2130,139.32,2026-01-29 13:21:38,0,0,0.14
2131,-18.10,1,20,2131,139.39,2026-01-29 13:21:38,0,0,0.14
2132,-18.10,1,20,2132,139.45,2026-01-29 13:21:38,0,0,0.14
2133,-18.10,1,20,2133,139.51,2026-01-29 13:21:38,0,0,0.14
2134,-28.10,1,20,2134,139.57,2026-01-29 13:21:38,0,0,0.14
2135,-28.10,1,20,2135,139.63,2026-01-29 13:21:38,0,0,0.14
2136,-28.10,1,20,2136,139.70,2026-01-29 13:21:38,0,0,0.14
2137,-28.10,1,20,2137,139.77,2026-01-29 13:21:38,0,0,0.14
2138,-28.10,1,20,2138,139.83,2026-01-29 13:21:38,0,0,0.14
2139,-28.10,1,20,2139,139.90,2026-01-29 13:21:38,0,0,0.14
2140,-28.10,1,20,2140,139.96,2026-01-29 13:21:38,0,0,0.14
2141,-28.10,1,20,2141,140.03,2026-01-29 13:21:38,0,0,0.14
2142,-28.10,1,20,2142,140.09,2026-01-29 13:21:38,0,0,0.14
2143,-28.10,1,20,2143,140.15,2026-01-29 13:21:38,0,0,0.14
2144,-28.10,1,20,2144,140.22,2026-01-29 13:21:38,0,0,0.14
2145,-28.10,1,20,2145,140.29,2026-01-29 13:21:39,0,0,0.14
2146,-28.10,1,20,2146,140.36,2026-01-29 13:21:39,0,0,0.14
2147,-28.10,1,20,2147,140.41,2026-01-29 13:21:39,0,0,0.14
2148,-28.10,1,20,2148,140.48,2026-01-29 13:21:39,0,0,0.14
2149,-28.10,1,20,2149,140.54,2026-01-29 13:21:39,0,0,0.14
2150,-28.10,1,20,2150,140.61,2026-01-29 13:21:39,0,0,0.14
2151,-28.10,1,20,2151,140.68,2026-01-29 13:21:39,0,0,0.14
2152,-28.10,1,20,2152,140.74,2026-01-29 13:21:39,0,0,0.14
2153,-28.10,1,20,2153,140.81,2026-01-29 13:21:39,0,0,0.14
2154,-28.10,1,20,2154,140.87,2026-01-29 13:21:39,0,0,0.14
2155,-28.10,1,20,2155,140.93,2026-01-29 13:21:39,0,0,0.14
2156,-28.10,1,20,2156,141.00,2026-01-29 13:21:39,0,0,0.14
2157,-28.10,1,20,2157,141.06,2026-01-29 13:21:39,0,0,0.14
2158,-28.10,1,20,2158,141.12,2026-01-29 13:21:39,0,0,0.14
2159,-28.10,1,20,2159,141.18,2026-01-29 13:21:39,0,0,0.14
2160,-28.10,1,20,2160,141.24,2026-01-29 13:21:39,0,0,0.14
2161,-28.10,1,20,2161,141.30,2026-01-29 13:21:40,0,0,0.14
2162,-28.10,1,20,2162,141.36,2026-01-29 13:21:40,0,0,0.14
2163,-28.10,1,20,2163,141.43,2026-01-29 13:21:40,0,0,0.14
2164,-28.10,1,20,2164,141.48,2026-01-29 13:21:40,0,0,0.14
2165,-28.10,1,20,2165,141.55,2026-01-29 13:21:40,0,0,0.14
2166,-28.10,1,20,2166,141.61,2026-01-29 13:21:40,0,0,0.14
2167,-28.10,1,20,2167,141.68,2026-01-29 13:21:40,0,0,0.14
2168,-28.10,1,20,2168,141.73,2026-01-29 13:21:40,0,0,0.14
2169,-28.10,1,20,2169,141.80,2026-01-29 13:21:40,0,0,0.14
2170,-28.10,1,20,2170,141.87,2026-01-29 13:21:40,0,0,0.14
2171,-28.10,1,20,2171,141.93,2026-01-29 13:21:40,0,0,0.14
2172,-28.10,1,20,2172,141.99,2026-01-29 13:21:40,0,0,0.14
2173,-28.10,1,20,2173,142.05,2026-01-29 13:21:40,0,0,0.14
2174,-28.10,1,20,2174,142.12,2026-01-29 13:21:40,0,0,0.14
2175,-28.10,1,20,2175,142.18,2026-01-29 13:21:40,0,0,0.14
2176,-28.10,1,20,2176,142.24,2026-01-29 13:21:41,0,0,0.14
2177,-28.10,1,20,2177,142.31,2026-01-29 13:21:41,0,0,0.14
2178,-28.10,1,20,2178,142.38,2026-01-29 13:21:41,0,0,0.14
2179,-28.10,1,20,2179,142.43,2026-01-29 13:21:41,0,0,0.14
2180,-28.10,1,20,2180,142.49,2026-01-29 13:21:41,0,0,0.14
2181,-28.10,1,20,2181,142.55,2026-01-29 13:21:41,0,0,0.14
2182,-28.10,1,20,2182,142.62,2026-01-29 13:21:41,0,0,0.14
2183,-28.10,1,20,2183,142.68,2026-01-29 13:21:41,0,0,0.14
2184,-28.10,1,20,2184,142.74,2026-01-29 13:21:41,0,0,0.14
2185,-28.10,1,20,2185,142.80,2026-01-29 13:21:41,0,0,0.14
2186,-28.10,1,20,2186,142.87,2026-01-29 13:21:41,0,0,0.14
2187,-28.10,1,20,2187,142.93,2026-01-29 13:21:41,0,0,0.14
2188,-28.10,1,20,2188,142.99,2026-01-29 13:21:41,0,0,0.14
2189,-28.10,1,20,2189,143.05,2026-01-29 13:21:41,0,0,0.14
2190,-28.10,1,20,2190,143.12,2026-01-29 13:21:41,0,0,0.14
2191,-28.10,1,20,2191,143.18,2026-01-29 13:21:41,0,0,0.14
2192,-28.10,1,20,2192,143.24,2026-01-29 13:21:42,0,0,0.14
2193,-28.10,1,20,2193,143.30,2026-01-29 13:21:42,0,0,0.14
2194,-28.10,1,20,2194,143.37,2026-01-29 13:21:42,0,0,0.14
2195,-28.10,1,19,2195,143.43,2026-01-29 13:21:42,0,0,0.13
2196,-28.10,1,19,2196,143.50,2026-01-29 13:21:42,0,0,0.13
2197,-28.10,1,19,2197,143.56,2026-01-29 13:21:42,0,0,0.13
2198,-28.10,1,19,2198,143.63,2026-01-29 13:21:42,0,0,0.13
2199,-28.10,1,19,2199,143.70,2026-01-29 13:21:42,0,0,0.13
2200,-28.10,1,19,2200,143.76,2026-01-29 13:21:42,0,0,0.13
2201,-28.10,1,19,2201,143.83,2026-01-29 13:21:42,0,0,0.13
2202,-28.10,1,19,2202,143.88,2026-01-29 13:21:42,0,0,0.13
2203,-28.10,1,19,2203,143.95,2026-01-29 13:21:42,0,0,0.13
2204,-28.10,1,19,2204,144.01,2026-01-29 13:21:42,0,0,0.13
2205,-28.10,1,19,2205,144.08,2026-01-29 13:21:42,0,0,0.13
2206,-28.10,1,19,2206,144.14,2026-01-29 13:21:42,0,0,0.13
2207,-18.10,1,20,2207,144.21,2026-01-29 13:21:42,0,0,0.14
2208,-18.10,1,20,2208,144.26,2026-01-29 13:21:43,0,0,0.14
2209,-18.10,1,20,2209,144.34,2026-01-29 13:21:43,0,0,0.14
2210,-28.10,1,20,2210,144.39,2026-01-29 13:21:43,0,0,0.14
2211,-28.10,1,20,2211,144.46,2026-01-29 13:21:43,0,0,0.14
2212,-28.10,1,20,2212,144.52,2026-01-29 13:21:43,0,0,0.14
2213,-28.10,1,20,2213,144.59,2026-01-29 13:21:43,0,0,0.14
2214,-28.10,1,20,2214,144.64,2026-01-29 13:21:43,0,0,0.14
2215,-28.10,1,20,2215,144.71,2026-01-29 13:21:43,0,0,0.14
2216,-28.10,1,20,2216,144.77,2026-01-29 13:21:43,0,0,0.14
2217,-28.10,1,20,2217,144.84,2026-01-29 13:21:43,0,0,0.14
2218,-28.10,1,20,2218,144.89,2026-01-29 13:21:43,0,0,0.14
2219,-28.10,1,20,2219,144.96,2026-01-29 13:21:43,0,0,0.14
2220,-18.10,1,21,2220,145.02,2026-01-29 13:21:43,0,0,0.14
2221,-18.10,1,21,2221,145.08,2026-01-29 13:21:43,0,0,0.14
2222,-18.10,1,21,2222,145.15,2026-01-29 13:21:43,0,0,0.14
2223,-28.10,1,21,2223,145.21,2026-01-29 13:21:43,0,0,0.14
2224,-28.10,1,21,2224,145.27,2026-01-29 13:21:44,0,0,0.14
2225,-28.10,1,21,2225,145.34,2026-01-29 13:21:44,0,0,0.14
2226,-28.10,1,21,2226,145.40,2026-01-29 13:21:44,0,0,0.14
2227,-28.10,1,21,2227,145.47,2026-01-29 13:21:44,0,0,0.14
2228,-28.10,1,21,2228,145.53,2026-01-29 13:21:44,0,0,0.14
2229,-28.10,1,21,2229,145.59,2026-01-29 13:21:44,0,0,0.14
2230,-28.10,1,21,2230,145.65,2026-01-29 13:21:44,0,0,0.14
2231,-28.10,1,21,2231,145.72,2026-01-29 13:21:44,0,0,0.14
2232,-18.10,1,22,2232,145.78,2026-01-29 13:21:44,0,0,0.15
2233,-18.10,1,22,2233,145.85,2026-01-29 13:21:44,0,0,0.15
2234,-18.10,1,22,2234,145.91,2026-01-29 13:21:44,0,0,0.15
2235,-28.10,1,22,2235,145.98,2026-01-29 13:21:44,0,0,0.15
2236,-28.10,1,22,2236,146.04,2026-01-29 13:21:44,0,0,0.15
2237,-28.10,1,22,2237,146.10,2026-01-29 13:21:44,0,0,0.15
2238,-28.10,1,22,2238,146.17,2026-01-29 13:21:44,0,0,0.15
2239,-28.10,1,22,2239,146.22,2026-01-29 13:21:44,0,0,0.15
2240,-28.10,1,22,2240,146.29,2026-01-29 13:21:45,0,0,0.15
2241,-28.10,1,22,2241,146.35,2026-01-29 13:21:45,0,0,0.15
2242,-28.10,1,22,2242,146.42,2026-01-29 13:21:45,0,0,0.15
2243,-28.10,1,22,2243,146.47,2026-01-29 13:21:45,0,0,0.15
2244,-28.10,1,22,2244,146.54,2026-01-29 13:21:45,0,0,0.15
2245,-28.10,1,22,2245,146.62,2026-01-29 13:21:45,0,0,0.15
2246,-28.10,1,22,2246,146.67,2026-01-29 13:21:45,0,0,0.15
2247,-28.10,1,22,2247,146.74,2026-01-29 13:21:45,0,0,0.15
2248,-28.10,1,22,2248,146.80,2026-01-29 13:21:45,0,0,0.15
2249,-28.10,1,22,2249,146.87,2026-01-29 13:21:45,0,0,0.15
2250,-28.10,1,22,2250,146.94,2026-01-29 13:21:45,0,0,0.15
2251,-28.10,1,22,2251,147.00,2026-01-29 13:21:45,0,0,0.15
2252,-28.10,1,22,2252,147.06,2026-01-29 13:21:45,0,0,0.15
2253,-28.10,1,22,2253,147.12,2026-01-29 13:21:45,0,0,0.15
2254,-28.10,1,22,2254,147.19,2026-01-29 13:21:45,0,0,0.15
2255,-28.10,1,22,2255,147.24,2026-01-29 13:21:45,0,0,0.15
2256,-28.10,1,22,2256,147.30,2026-01-29 13:21:46,0,0,0.15
2257,-28.10,1,22,2257,147.36,2026-01-29 13:21:46,0,0,0.15
2258,-28.10,1,22,2258,147.43,2026-01-29 13:21:46,0,0,0.15
2259,-28.10,1,22,2259,147.49,2026-01-29 13:21:46,0,0,0.15
2260,-28.10,1,22,2260,147.55,2026-01-29 13:21:46,0,0,0.15
2261,-28.10,1,22,2261,147.62,2026-01-29 13:21:46,0,0,0.15
2262,-28.10,1,22,2262,147.68,2026-01-29 13:21:46,0,0,0.15
2263,-28.10,1,22,2263,147.74,2026-01-29 13:21:46,0,0,0.15
2264,-28.10,1,22,2264,147.80,2026-01-29 13:21:46,0,0,0.15
2265,-28.10,1,22,2265,147.87,2026-01-29 13:21:46,0,0,0.15
2266,-28.10,1,22,2266,147.94,2026-01-29 13:21:46,0,0,0.15
2267,-28.10,1,22,2267,147.99,2026-01-29 13:21:46,0,0,0.15
2268,-28.10,1,22,2268,148.06,2026-01-29 13:21:46,0,0,0.15
2269,-28.10,1,22,2269,148.13,2026-01-29 13:21:46,0,0,0.15
2270,-28.10,1,22,2270,148.19,2026-01-29 13:21:46,0,0,0.15
2271,-28.10,1,22,2271,148.26,2026-01-29 13:21:47,0,0,0.15
2272,-28.10,1,22,2272,148.32,2026-01-29 13:21:47,0,0,0.15
2273,-28.10,1,22,2273,148.39,2026-01-29 13:21:47,0,0,0.15
2274,-28.10,1,22,2274,148.46,2026-01-29 13:21:47,0,0,0.15
2275,-28.10,1,22,2275,148.52,2026-01-29 13:21:47,0,0,0.15
2276,-28.10,1,22,2276,148.58,2026-01-29 13:21:47,0,0,0.15
2277,-28.10,1,22,2277,148.64,2026-01-29 13:21:47,0,0,0.15
2278,-28.10,1,22,2278,148.71,2026-01-29 13:21:47,0,0,0.15
2279,-28.10,1,22,2279,148.77,2026-01-29 13:21:47,0,0,0.15
2280,-28.10,1,22,2280,148.83,2026-01-29 13:21:47,0,0,0.15
2281,-28.10,1,22,2281,148.90,2026-01-29 13:21:47,0,0,0.15
2282,-28.10,1,22,2282,148.96,2026-01-29 13:21:47,0,0,0.15
2283,-18.10,1,23,2283,149.02,2026-01-29 13:21:47,0,0,0.15
2284,-18.10,1,23,2284,149.08,2026-01-29 13:21:47,0,0,0.15
2285,-18.10,1,23,2285,149.15,2026-01-29 13:21:47,0,0,0.15
2286,-28.10,1,23,2286,149.21,2026-01-29 13:21:47,0,0,0.15
2287,-28.10,1,23,2287,149.27,2026-01-29 13:21:48,0,0,0.15
2288,-28.10,1,23,2288,149.33,2026-01-29 13:21:48,0,0,0.15
2289,-28.10,1,23,2289,149.39,2026-01-29 13:21:48,0,0,0.15
2290,-28.10,1,23,2290,149.46,2026-01-29 13:21:48,0,0,0.15
2291,-28.10,1,23,2291,149.52,2026-01-29 13:21:48,0,0,0.15
2292,-28.10,1,23,2292,149.58,2026-01-29 13:21:48,0,0,0.15
2293,-28.10,1,23,2293,149.64,2026-01-29 13:21:48,0,0,0.15
2294,-28.10,1,23,2294,149.71,2026-01-29 13:21:48,0,0,0.15
2295,-28.10,1,23,2295,149.78,2026-01-29 13:21:48,0,0,0.15
2296,-28.10,1,23,2296,149.83,2026-01-29 13:21:48,0,0,0.15
2297,-28.10,1,23,2297,149.91,2026-01-29 13:21:48,0,0,0.15
2298,-28.10,1,23,2298,149.96,2026-01-29 13:21:48,0,0,0.15
2299,-28.10,1,23,2299,150.03,2026-01-29 13:21:48,0,0,0.15
2300,-28.10,1,23,2300,150.09,2026-01-29 13:21:48,0,0,0.15
2301,-28.10,1,23,2301,150.16,2026-01-29 13:21:48,0,0,0.15
2302,-28.10,1,23,2302,150.21,2026-01-29 13:21:48,0,0,0.15
2303,-28.10,1,23,2303,150.28,2026-01-29 13:21:49,0,0,0.15
2304,-28.10,1,23,2304,150.34,2026-01-29 13:21:49,0,0,0.15
2305,-28.10,1,23,2305,150.41,2026-01-29 13:21:49,0,0,0.15
2306,-28.10,1,23,2306,150.46,2026-01-29 13:21:49,0,0,0.15
2307,-28.10,1,23,2307,150.52,2026-01-29 13:21:49,0,0,0.15
2308,-28.10,1,22,2308,150.59,2026-01-29 13:21:49,0,0,0.15
2309,-28.10,1,22,2309,150.66,2026-01-29 13:21:49,0,0,0.15
2310,-28.10,1,22,2310,150.72,2026-01-29 13:21:49,0,0,0.15
2311,-28.10,1,22,2311,150.79,2026-01-29 13:21:49,0,0,0.15
2312,-28.10,1,22,2312,150.84,2026-01-29 13:21:49,0,0,0.15
2313,-28.10,1,22,2313,150.92,2026-01-29 13:21:49,0,0,0.15
2314,-28.10,1,22,2314,150.97,2026-01-29 13:21:49,0,0,0.15
2315,-28.10,1,22,2315,151.04,2026-01-29 13:21:49,0,0,0.15
2316,-28.10,1,22,2316,151.10,2026-01-29 13:21:49,0,0,0.15
2317,-28.10,1,22,2317,151.17,2026-01-29 13:21:49,0,0,0.15
2318,-28.10,1,22,2318,151.24,2026-01-29 13:21:49,0,0,0.15
2319,-28.10,1,22,2319,151.29,2026-01-29 13:21:50,0,0,0.15
2320,-28.10,1,22,2320,151.36,2026-01-29 13:21:50,0,0,0.15
2321,1.90,1,25,2321,151.44,2026-01-29 13:21:50,0,0,0.17
2322,1.90,1,25,2322,151.50,2026-01-29 13:21:50,0,0,0.17
2323,1.90,1,25,2323,151.56,2026-01-29 13:21:50,0,0,0.16
2324,-28.10,1,25,2324,151.62,2026-01-29 13:21:50,0,0,0.16
2325,-28.10,1,25,2325,151.69,2026-01-29 13:21:50,0,0,0.16
2326,-28.10,1,25,2326,151.75,2026-01-29 13:21:50,0,0,0.16
2327,-28.10,1,25,2327,151.81,2026-01-29 13:21:50,0,0,0.16
2328,-28.10,1,25,2328,151.87,2026-01-29 13:21:50,0,0,0.16
2329,-28.10,1,25,2329,151.94,2026-01-29 13:21:50,0,0,0.16
2330,-28.10,1,25,2330,152.01,2026-01-29 13:21:50,0,0,0.16
2331,-28.10,1,25,2331,152.07,2026-01-29 13:21:50,0,0,0.16
2332,-28.10,1,25,2332,152.14,2026-01-29 13:21:50,0,0,0.16
2333,-18.10,1,26,2333,152.20,2026-01-29 13:21:50,0,0,0.17
2334,-18.10,1,26,2334,152.27,2026-01-29 13:21:51,0,0,0.17
2335,-18.10,1,26,2335,152.32,2026-01-29 13:21:51,0,0,0.17
2336,-28.10,1,26,2336,152.39,2026-01-29 13:21:51,0,0,0.17
2337,-28.10,1,26,2337,152.46,2026-01-29 13:21:51,0,0,0.17
2338,-28.10,1,26,2338,152.52,2026-01-29 13:21:51,0,0,0.17
2339,-28.10,1,26,2339,152.59,2026-01-29 13:21:51,0,0,0.17
2340,-28.10,1,26,2340,152.64,2026-01-29 13:21:51,0,0,0.17
2341,-28.10,1,26,2341,152.71,2026-01-29 13:21:51,0,0,0.17
2342,-28.10,1,26,2342,152.77,2026-01-29 13:21:51,0,0,0.17
2343,-28.10,1,26,2343,152.84,2026-01-29 13:21:51,0,0,0.17
2344,-28.10,1,26,2344,152.90,2026-01-29 13:21:51,0,0,0.17
2345,-28.10,1,26,2345,152.97,2026-01-29 13:21:51,0,0,0.17
2346,-28.10,1,25,2346,153.03,2026-01-29 13:21:51,0,0,0.16
2347,-28.10,1,25,2347,153.09,2026-01-29 13:21:51,0,0,0.16
2348,-28.10,1,25,2348,153.15,2026-01-29 13:21:51,0,0,0.16
2349,-28.10,1,25,2349,153.22,2026-01-29 13:21:51,0,0,0.16
2350,-28.10,1,25,2350,153.28,2026-01-29 13:21:52,0,0,0.16
2351,-28.10,1,25,2351,153.35,2026-01-29 13:21:52,0,0,0.16
2352,-28.10,1,25,2352,153.40,2026-01-29 13:21:52,0,0,0.16
2353,-28.10,1,25,2353,153.47,2026-01-29 13:21:52,0,0,0.16
2354,-28.10,1,25,2354,153.53,2026-01-29 13:21:52,0,0,0.16
2355,-28.10,1,25,2355,153.60,2026-01-29 13:21:52,0,0,0.16
2356,-28.10,1,25,2356,153.65,2026-01-29 13:21:52,0,0,0.16
2357,-28.10,1,25,2357,153.72,2026-01-29 13:21:52,0,0,0.16
2358,-28.10,1,25,2358,153.78,2026-01-29 13:21:52,0,0,0.16
2359,-28.10,1,25,2359,153.85,2026-01-29 13:21:52,0,0,0.16
2360,-28.10,1,25,2360,153.90,2026-01-29 13:21:52,0,0,0.16
2361,-28.10,1,25,2361,153.97,2026-01-29 13:21:52,0,0,0.16
2362,-28.10,1,25,2362,154.03,2026-01-29 13:21:52,0,0,0.16
2363,-28.10,1,25,2363,154.10,2026-01-29 13:21:52,0,0,0.16
2364,-28.10,1,25,2364,154.15,2026-01-29 13:21:52,0,0,0.16
2365,-28.10,1,25,2365,154.22,2026-01-29 13:21:52,0,0,0.16
2366,-28.10,1,25,2366,154.28,2026-01-29 13:21:53,0,0,0.16
2367,-28.10,1,25,2367,154.35,2026-01-29 13:21:53,0,0,0.16
2368,-28.10,1,25,2368,154.41,2026-01-29 13:21:53,0,0,0.16
2369,-28.10,1,25,2369,154.48,2026-01-29 13:21:53,0,0,0.16
2370,-28.10,1,25,2370,154.54,2026-01-29 13:21:53,0,0,0.16
2371,-28.10,1,23,2371,154.60,2026-01-29 13:21:53,0,0,0.15
2372,-28.10,1,23,2372,154.67,2026-01-29 13:21:53,0,0,0.15
2373,-28.10,1,23,2373,154.74,2026-01-29 13:21:53,0,0,0.15
2374,-28.10,1,23,2374,154.83,2026-01-29 13:21:53,0,0,0.15
2375,-28.10,1,23,2375,154.90,2026-01-29 13:21:53,0,0,0.15
2376,-28.10,1,23,2376,154.96,2026-01-29 13:21:53,0,0,0.15
2377,-28.10,1,23,2377,155.03,2026-01-29 13:21:53,0,0,0.15
2378,-28.10,1,23,2378,155.09,2026-01-29 13:21:53,0,0,0.15
2379,-28.10,1,23,2379,155.16,2026-01-29 13:21:53,0,0,0.15
2380,-28.10,1,23,2380,155.22,2026-01-29 13:21:53,0,0,0.15
2381,-28.10,1,23,2381,155.28,2026-01-29 13:21:54,0,0,0.15
2382,-28.10,1,23,2382,155.34,2026-01-29 13:21:54,0,0,0.15
2383,-28.10,1,23,2383,155.42,2026-01-29 13:21:54,0,0,0.15
2384,-28.10,1,23,2384,155.49,2026-01-29 13:21:54,0,0,0.15
2385,-28.10,1,23,2385,155.57,2026-01-29 13:21:54,0,0,0.15
2386,-28.10,1,23,2386,155.63,2026-01-29 13:21:54,0,0,0.15
2387,-28.10,1,23,2387,155.70,2026-01-29 13:21:54,0,0,0.15
2388,-28.10,1,23,2388,155.76,2026-01-29 13:21:54,0,0,0.15
2389,-28.10,1,23,2389,155.83,2026-01-29 13:21:54,0,0,0.15
2390,-28.10,1,23,2390,155.90,2026-01-29 13:21:54,0,0,0.15
2391,-28.10,1,23,2391,155.96,2026-01-29 13:21:54,0,0,0.15
2392,-28.10,1,23,2392,156.02,2026-01-29 13:21:54,0,0,0.15
2393,-28.10,1,23,2393,156.09,2026-01-29 13:21:54,0,0,0.15
2394,-28.10,1,23,2394,156.15,2026-01-29 13:21:54,0,0,0.15
2395,1.90,1,26,2395,156.21,2026-01-29 13:21:54,0,0,0.17
2396,1.90,1,26,2396,156.27,2026-01-29 13:21:55,0,0,0.17
2397,1.90,1,26,2397,156.33,2026-01-29 13:21:55,0,0,0.17
2398,-28.10,1,26,2398,156.39,2026-01-29 13:21:55,0,0,0.17
2399,-28.10,1,26,2399,156.46,2026-01-29 13:21:55,0,0,0.17
2400,-28.10,1,26,2400,156.51,2026-01-29 13:21:55,0,0,0.17
2401,-28.10,1,26,2401,156.58,2026-01-29 13:21:55,0,0,0.17
2402,-28.10,1,26,2402,156.64,2026-01-29 13:21:55,0,0,0.17
2403,-28.10,1,26,2403,156.70,2026-01-29 13:21:55,0,0,0.17
2404,-28.10,1,26,2404,156.77,2026-01-29 13:21:55,0,0,0.17
2405,-28.10,1,26,2405,156.83,2026-01-29 13:21:55,0,0,0.17
2406,-28.10,1,26,2406,156.90,2026-01-29 13:21:55,0,0,0.17
2407,-28.10,1,26,2407,156.96,2026-01-29 13:21:55,0,0,0.17
2408,-28.10,1,26,2408,157.01,2026-01-29 13:21:55,0,0,0.17
2409,-28.10,1,26,2409,157.08,2026-01-29 13:21:55,0,0,0.17
2410,-28.10,1,26,2410,157.14,2026-01-29 13:21:55,0,0,0.17
2411,-28.10,1,26,2411,157.20,2026-01-29 13:21:55,0,0,0.17
2412,-28.10,1,26,2412,157.26,2026-01-29 13:21:56,0,0,0.17
2413,-28.10,1,26,2413,157.33,2026-01-29 13:21:56,0,0,0.17
2414,-28.10,1,26,2414,157.40,2026-01-29 13:21:56,0,0,0.17
2415,-28.10,1,26,2415,157.45,2026-01-29 13:21:56,0,0,0.17
2416,-28.10,1,26,2416,157.52,2026-01-29 13:21:56,0,0,0.17
2417,-28.10,1,26,2417,157.59,2026-01-29 13:21:56,0,0,0.16
2418,-28.10,1,26,2418,157.65,2026-01-29 13:21:56,0,0,0.16
2419,-28.10,1,26,2419,157.72,2026-01-29 13:21:56,0,0,0.16
2420,-28.10,1,26,2420,157.78,2026-01-29 13:21:56,0,0,0.16
2421,-28.10,1,26,2421,157.83,2026-01-29 13:21:56,0,0,0.16
2422,-28.10,1,26,2422,157.89,2026-01-29 13:21:56,0,0,0.16
2423,-28.10,1,26,2423,157.96,2026-01-29 13:21:56,0,0,0.16
2424,-28.10,1,26,2424,158.01,2026-01-29 13:21:56,0,0,0.16
2425,-28.10,1,26,2425,158.08,2026-01-29 13:21:56,0,0,0.16
2426,-28.10,1,26,2426,158.14,2026-01-29 13:21:56,0,0,0.16
2427,-28.10,1,26,2427,158.20,2026-01-29 13:21:56,0,0,0.16
2428,-28.10,1,26,2428,158.26,2026-01-29 13:21:57,0,0,0.16
2429,-28.10,1,26,2429,158.32,2026-01-29 13:21:57,0,0,0.16
2430,-28.10,1,26,2430,158.38,2026-01-29 13:21:57,0,0,0.16
2431,-28.10,1,26,2431,158.45,2026-01-29 13:21:57,0,0,0.16
2432,-28.10,1,26,2432,158.51,2026-01-29 13:21:57,0,0,0.16
2433,-28.10,1,26,2433,158.57,2026-01-29 13:21:57,0,0,0.16
2434,-28.10,1,26,2434,158.63,2026-01-29 13:21:57,0,0,0.16
2435,-28.10,1,26,2435,158.69,2026-01-29 13:21:57,0,0,0.16
2436,-18.10,1,27,2436,158.75,2026-01-29 13:21:57,0,0,0.17
2437,-18.10,1,27,2437,158.82,2026-01-29 13:21:57,0,0,0.17
2438,-18.10,1,27,2438,158.89,2026-01-29 13:21:57,0,0,0.17
2439,-28.10,1,27,2439,158.98,2026-01-29 13:21:57,0,0,0.17
2440,-28.10,1,27,2440,159.04,2026-01-29 13:21:57,0,0,0.17
2441,-28.10,1,27,2441,159.11,2026-01-29 13:21:57,0,0,0.17
